0 	 Reward:  -0.001 	 Win Rate:  0.0 	 Completion:  0 	 Efficiency:  0 	 Duration:  0 	 Loss:  0 	 LR:  [1e-05] 	 Epsilon:  0.95
66500 	 Reward:  1.426 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.678288459777832 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
67000 	 Reward:  1.585 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6673135757446289 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
67500 	 Reward:  1.404 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  43 	 Duration:  0 	 Loss:  0.6720581650733948 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
68000 	 Reward:  1.339 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6647358536720276 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
68500 	 Reward:  1.25 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6570619940757751 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
69000 	 Reward:  1.545 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6801518201828003 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
69500 	 Reward:  1.53 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  42 	 Duration:  0 	 Loss:  0.6765493154525757 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
70000 	 Reward:  1.478 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6724777817726135 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
70500 	 Reward:  1.364 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.677500307559967 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
71000 	 Reward:  1.477 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6582269072532654 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
71500 	 Reward:  1.518 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  42 	 Duration:  0 	 Loss:  0.6712886691093445 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
72000 	 Reward:  1.624 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  42 	 Duration:  0 	 Loss:  0.6808370351791382 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
72500 	 Reward:  1.479 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6678075194358826 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
73000 	 Reward:  1.392 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6707530617713928 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
73500 	 Reward:  1.537 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  42 	 Duration:  0 	 Loss:  0.689195454120636 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
74000 	 Reward:  1.585 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  43 	 Duration:  0 	 Loss:  0.6492102146148682 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
74500 	 Reward:  1.444 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  42 	 Duration:  0 	 Loss:  0.6644676923751831 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
75000 	 Reward:  1.481 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6607413291931152 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
75500 	 Reward:  1.405 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6646922826766968 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
76000 	 Reward:  1.369 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6876388788223267 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
76500 	 Reward:  1.405 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6731690168380737 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
77000 	 Reward:  1.545 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  42 	 Duration:  0 	 Loss:  0.6686872243881226 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
77500 	 Reward:  1.341 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6668285727500916 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
78000 	 Reward:  1.32 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6704942584037781 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
78500 	 Reward:  1.421 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  42 	 Duration:  0 	 Loss:  0.6702794432640076 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
79000 	 Reward:  1.439 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6724212169647217 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
79500 	 Reward:  1.625 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  42 	 Duration:  0 	 Loss:  0.6681076884269714 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
80000 	 Reward:  1.441 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6742481589317322 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
80500 	 Reward:  1.312 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6792919635772705 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
81000 	 Reward:  1.6 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  42 	 Duration:  0 	 Loss:  0.6680136919021606 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
81500 	 Reward:  1.371 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6639271974563599 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
82000 	 Reward:  1.588 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  42 	 Duration:  0 	 Loss:  0.678015947341919 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
82500 	 Reward:  1.422 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6605328917503357 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
83000 	 Reward:  1.374 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6684565544128418 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
83500 	 Reward:  1.385 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6650155186653137 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
84000 	 Reward:  1.449 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  43 	 Duration:  0 	 Loss:  0.6648390293121338 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
84500 	 Reward:  1.43 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6736980080604553 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
85000 	 Reward:  1.337 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6596606373786926 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
85500 	 Reward:  1.267 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6718867421150208 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
86000 	 Reward:  1.421 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6665980815887451 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
86500 	 Reward:  1.488 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.664415717124939 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
87000 	 Reward:  1.428 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6722691059112549 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
87500 	 Reward:  1.411 	 Win Rate:  0.2 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6895295977592468 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
88000 	 Reward:  1.552 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.671358585357666 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
88500 	 Reward:  1.546 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6715280413627625 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
89000 	 Reward:  1.473 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6655556559562683 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
89500 	 Reward:  1.271 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6762420535087585 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
90000 	 Reward:  1.473 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6716030836105347 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
90500 	 Reward:  1.283 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6671172976493835 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
91000 	 Reward:  1.557 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6915801763534546 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
91500 	 Reward:  1.432 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6649130582809448 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
92000 	 Reward:  1.425 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  42 	 Duration:  0 	 Loss:  0.6663962602615356 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
92500 	 Reward:  1.433 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6620931625366211 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
93000 	 Reward:  1.335 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.679189920425415 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
93500 	 Reward:  1.372 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6688214540481567 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
94000 	 Reward:  1.447 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6763446927070618 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
94500 	 Reward:  1.447 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6611809730529785 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
95000 	 Reward:  1.399 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6662557721138 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
95500 	 Reward:  1.657 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.663087010383606 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
96000 	 Reward:  1.492 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6669014096260071 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
96500 	 Reward:  1.374 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6606400609016418 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
97000 	 Reward:  1.368 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6643853783607483 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
97500 	 Reward:  1.492 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6667724251747131 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
98000 	 Reward:  1.415 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.669317364692688 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
98500 	 Reward:  1.462 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6701668500900269 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
99000 	 Reward:  1.469 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6655643582344055 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
99500 	 Reward:  1.394 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6670681834220886 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
100000 	 Reward:  1.38 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6829825639724731 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
100500 	 Reward:  1.419 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6686367988586426 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
101000 	 Reward:  1.387 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6785954833030701 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
101500 	 Reward:  1.539 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6624670028686523 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
102000 	 Reward:  1.373 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6608916521072388 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
102500 	 Reward:  1.385 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6620278358459473 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
103000 	 Reward:  1.324 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6610187292098999 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
103500 	 Reward:  1.585 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6686835885047913 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
104000 	 Reward:  1.357 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6641119122505188 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
104500 	 Reward:  1.423 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6728506684303284 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
105000 	 Reward:  1.485 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.677520215511322 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
105500 	 Reward:  1.37 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6674184203147888 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
106000 	 Reward:  1.405 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6595930457115173 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
106500 	 Reward:  1.471 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6804412007331848 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
107000 	 Reward:  1.397 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6611789464950562 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
107500 	 Reward:  1.456 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6718282699584961 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
108000 	 Reward:  1.492 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6769782900810242 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
108500 	 Reward:  1.536 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6602219343185425 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
109000 	 Reward:  1.303 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6620017886161804 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
109500 	 Reward:  1.49 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6765638589859009 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
110000 	 Reward:  1.32 	 Win Rate:  0.2 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6952563524246216 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
110500 	 Reward:  1.402 	 Win Rate:  0.2 	 Completion:  49 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.678821325302124 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
111000 	 Reward:  1.403 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.6652689576148987 	 LR:  [1e-05] 	 Epsilon:  0.6302494097246091
111500 	 Reward:  1.493 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.696571946144104 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
112000 	 Reward:  1.37 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6705200672149658 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
112500 	 Reward:  1.308 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6627010107040405 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
113000 	 Reward:  1.357 	 Win Rate:  0.2 	 Completion:  51 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6609800457954407 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
113500 	 Reward:  1.51 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.675781786441803 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
114000 	 Reward:  1.383 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6574814915657043 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
114500 	 Reward:  1.467 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6766979694366455 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
115000 	 Reward:  1.541 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6566483378410339 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
115500 	 Reward:  1.31 	 Win Rate:  0.0 	 Completion:  46 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6559631824493408 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
116000 	 Reward:  1.423 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6551184058189392 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
116500 	 Reward:  1.45 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.657295286655426 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
117000 	 Reward:  1.301 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.6627660989761353 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
117500 	 Reward:  1.387 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6728686690330505 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
118000 	 Reward:  1.443 	 Win Rate:  0.2 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6630913615226746 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
118500 	 Reward:  1.329 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  42 	 Duration:  0 	 Loss:  0.667755663394928 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
119000 	 Reward:  1.52 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6771220564842224 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
119500 	 Reward:  1.467 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6603724360466003 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
120000 	 Reward:  1.372 	 Win Rate:  0.2 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6500650644302368 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
120500 	 Reward:  1.404 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6784210801124573 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
121000 	 Reward:  1.437 	 Win Rate:  0.2 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6697379946708679 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
121500 	 Reward:  1.348 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6589802503585815 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
122000 	 Reward:  1.469 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.672501802444458 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
122500 	 Reward:  1.289 	 Win Rate:  0.0 	 Completion:  46 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6804210543632507 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
123000 	 Reward:  1.317 	 Win Rate:  0.0 	 Completion:  46 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6778508424758911 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
123500 	 Reward:  1.481 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.691129207611084 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
124000 	 Reward:  1.511 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6608848571777344 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
124500 	 Reward:  1.417 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.663868248462677 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
125000 	 Reward:  1.416 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6825478076934814 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
125500 	 Reward:  1.509 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6669373512268066 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
126000 	 Reward:  1.569 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6736355423927307 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
126500 	 Reward:  1.328 	 Win Rate:  0.0 	 Completion:  46 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6590884923934937 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
127000 	 Reward:  1.364 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.687691867351532 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
127500 	 Reward:  1.48 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6725032329559326 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
128000 	 Reward:  1.293 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6565564274787903 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
128500 	 Reward:  1.49 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6632654666900635 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
129000 	 Reward:  1.395 	 Win Rate:  0.2 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6764208674430847 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
129500 	 Reward:  1.482 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6723965406417847 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
130000 	 Reward:  1.462 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6745424270629883 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
130500 	 Reward:  1.283 	 Win Rate:  0.0 	 Completion:  46 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.6732169985771179 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
131000 	 Reward:  1.275 	 Win Rate:  0.2 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6653890013694763 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
131500 	 Reward:  1.572 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6591469645500183 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
132000 	 Reward:  1.42 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6713097095489502 	 LR:  [8.000000000000001e-06] 	 Epsilon:  0.6302494097246091
