0 	 Reward:  -0.002 	 Win Rate:  0.0 	 Completion:  0 	 Efficiency:  0 	 Duration:  0 	 Loss:  0 	 LR:  [0.0005] 	 Epsilon:  0.95
675000 	 Reward:  10.092 	 Win Rate:  41.8 	 Completion:  69 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.9402691721916199 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
675500 	 Reward:  9.635 	 Win Rate:  41.2 	 Completion:  68 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9567332863807678 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
676000 	 Reward:  9.801 	 Win Rate:  41.8 	 Completion:  67 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.8686299324035645 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
676500 	 Reward:  10.156 	 Win Rate:  43.0 	 Completion:  71 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.9227440357208252 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
677000 	 Reward:  9.358 	 Win Rate:  40.4 	 Completion:  66 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.9820759296417236 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
677500 	 Reward:  9.792 	 Win Rate:  43.0 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9058539867401123 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
678000 	 Reward:  9.812 	 Win Rate:  41.8 	 Completion:  68 	 Efficiency:  70 	 Duration:  0 	 Loss:  1.035964846611023 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
678500 	 Reward:  10.143 	 Win Rate:  42.6 	 Completion:  70 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.9042225480079651 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
679000 	 Reward:  9.281 	 Win Rate:  41.0 	 Completion:  66 	 Efficiency:  68 	 Duration:  0 	 Loss:  1.0032379627227783 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
679500 	 Reward:  9.354 	 Win Rate:  39.6 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.8639344573020935 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
680000 	 Reward:  9.587 	 Win Rate:  41.2 	 Completion:  66 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9907491207122803 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
680500 	 Reward:  9.624 	 Win Rate:  40.0 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9121164679527283 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
681000 	 Reward:  9.746 	 Win Rate:  42.4 	 Completion:  68 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.826977550983429 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
681500 	 Reward:  9.637 	 Win Rate:  41.2 	 Completion:  67 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.8886337280273438 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
682000 	 Reward:  9.132 	 Win Rate:  39.0 	 Completion:  67 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.8350533246994019 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
682500 	 Reward:  10.23 	 Win Rate:  44.6 	 Completion:  69 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.9970015287399292 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
683000 	 Reward:  10.003 	 Win Rate:  41.6 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.917843759059906 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
683500 	 Reward:  10.306 	 Win Rate:  43.6 	 Completion:  71 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.9342877864837646 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
684000 	 Reward:  9.261 	 Win Rate:  40.8 	 Completion:  66 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.966998815536499 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
684500 	 Reward:  9.626 	 Win Rate:  40.8 	 Completion:  69 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.962314248085022 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
685000 	 Reward:  9.908 	 Win Rate:  43.2 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.929790198802948 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
685500 	 Reward:  9.686 	 Win Rate:  40.4 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  1.016034483909607 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
686000 	 Reward:  10.197 	 Win Rate:  41.8 	 Completion:  70 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.8075764775276184 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
686500 	 Reward:  10.338 	 Win Rate:  43.2 	 Completion:  70 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.9177655577659607 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
687000 	 Reward:  9.658 	 Win Rate:  39.6 	 Completion:  66 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.963701069355011 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
687500 	 Reward:  9.662 	 Win Rate:  41.4 	 Completion:  68 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.9643353223800659 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
688000 	 Reward:  9.273 	 Win Rate:  38.8 	 Completion:  66 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9560111165046692 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
688500 	 Reward:  9.063 	 Win Rate:  38.0 	 Completion:  67 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.9339361190795898 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
689000 	 Reward:  9.42 	 Win Rate:  38.6 	 Completion:  66 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.9171162843704224 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
689500 	 Reward:  10.285 	 Win Rate:  44.0 	 Completion:  69 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.9354685544967651 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
690000 	 Reward:  9.72 	 Win Rate:  40.2 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.7994183301925659 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
690500 	 Reward:  10.047 	 Win Rate:  43.2 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.918705940246582 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
691000 	 Reward:  10.222 	 Win Rate:  42.0 	 Completion:  69 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.9805220365524292 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
691500 	 Reward:  10.469 	 Win Rate:  45.8 	 Completion:  72 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.9569388031959534 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
692000 	 Reward:  9.364 	 Win Rate:  39.8 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  1.0966891050338745 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
692500 	 Reward:  10.081 	 Win Rate:  41.4 	 Completion:  70 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.9730882048606873 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
693000 	 Reward:  9.236 	 Win Rate:  39.4 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9487459659576416 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
693500 	 Reward:  10.018 	 Win Rate:  42.6 	 Completion:  69 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.9694839715957642 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
694000 	 Reward:  9.698 	 Win Rate:  41.6 	 Completion:  68 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9087936878204346 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
694500 	 Reward:  9.731 	 Win Rate:  42.0 	 Completion:  66 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.9630048274993896 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
695000 	 Reward:  8.267 	 Win Rate:  34.8 	 Completion:  63 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.954762876033783 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
695500 	 Reward:  9.813 	 Win Rate:  42.0 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9891393184661865 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
696000 	 Reward:  9.253 	 Win Rate:  39.6 	 Completion:  66 	 Efficiency:  69 	 Duration:  0 	 Loss:  1.0151463747024536 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
696500 	 Reward:  9.789 	 Win Rate:  40.8 	 Completion:  66 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9396613836288452 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
697000 	 Reward:  9.158 	 Win Rate:  37.0 	 Completion:  66 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.91150963306427 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
697500 	 Reward:  9.783 	 Win Rate:  42.8 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.8960720896720886 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
698000 	 Reward:  9.303 	 Win Rate:  38.0 	 Completion:  68 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.965751588344574 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
698500 	 Reward:  9.556 	 Win Rate:  40.8 	 Completion:  67 	 Efficiency:  71 	 Duration:  0 	 Loss:  1.0462312698364258 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
699000 	 Reward:  9.859 	 Win Rate:  41.8 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9047636985778809 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
699500 	 Reward:  9.678 	 Win Rate:  43.0 	 Completion:  66 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9817414283752441 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
700000 	 Reward:  10.125 	 Win Rate:  45.2 	 Completion:  69 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.9651920795440674 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
700500 	 Reward:  10.358 	 Win Rate:  45.8 	 Completion:  71 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.9942588806152344 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
701000 	 Reward:  10.017 	 Win Rate:  43.8 	 Completion:  69 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.892677903175354 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
701500 	 Reward:  10.175 	 Win Rate:  44.0 	 Completion:  70 	 Efficiency:  74 	 Duration:  0 	 Loss:  0.8644043207168579 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
702000 	 Reward:  10.263 	 Win Rate:  43.0 	 Completion:  70 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.8942484259605408 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
702500 	 Reward:  9.781 	 Win Rate:  42.0 	 Completion:  66 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9701031446456909 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
703000 	 Reward:  10.125 	 Win Rate:  44.4 	 Completion:  68 	 Efficiency:  70 	 Duration:  0 	 Loss:  1.0036991834640503 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
703500 	 Reward:  10.842 	 Win Rate:  46.6 	 Completion:  72 	 Efficiency:  75 	 Duration:  0 	 Loss:  0.9573663473129272 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.0072688567096127225
704000 	 Reward:  9.114 	 Win Rate:  37.4 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9735955595970154 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
704500 	 Reward:  8.924 	 Win Rate:  37.8 	 Completion:  65 	 Efficiency:  69 	 Duration:  0 	 Loss:  1.1336815357208252 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
705000 	 Reward:  9.87 	 Win Rate:  40.8 	 Completion:  68 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.9956766963005066 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
705500 	 Reward:  9.12 	 Win Rate:  39.8 	 Completion:  66 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.927032470703125 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
706000 	 Reward:  10.3 	 Win Rate:  43.2 	 Completion:  70 	 Efficiency:  72 	 Duration:  0 	 Loss:  1.032207727432251 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
706500 	 Reward:  9.708 	 Win Rate:  42.2 	 Completion:  70 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.852162778377533 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
707000 	 Reward:  9.303 	 Win Rate:  37.4 	 Completion:  67 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.9367837905883789 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
707500 	 Reward:  10.085 	 Win Rate:  43.0 	 Completion:  70 	 Efficiency:  72 	 Duration:  0 	 Loss:  1.0005325078964233 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
708000 	 Reward:  10.028 	 Win Rate:  43.4 	 Completion:  69 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.9558162689208984 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
708500 	 Reward:  9.81 	 Win Rate:  42.4 	 Completion:  69 	 Efficiency:  71 	 Duration:  0 	 Loss:  1.0114896297454834 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
709000 	 Reward:  9.923 	 Win Rate:  40.6 	 Completion:  70 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.9359522461891174 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
709500 	 Reward:  9.836 	 Win Rate:  44.2 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9699248671531677 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
710000 	 Reward:  10.193 	 Win Rate:  42.2 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.8638473749160767 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
710500 	 Reward:  9.8 	 Win Rate:  41.8 	 Completion:  68 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.9512540698051453 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
711000 	 Reward:  9.428 	 Win Rate:  39.8 	 Completion:  68 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.9972866773605347 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
711500 	 Reward:  9.888 	 Win Rate:  42.0 	 Completion:  69 	 Efficiency:  73 	 Duration:  0 	 Loss:  1.0061533451080322 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
712000 	 Reward:  10.295 	 Win Rate:  44.2 	 Completion:  69 	 Efficiency:  73 	 Duration:  0 	 Loss:  1.001430630683899 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
712500 	 Reward:  10.103 	 Win Rate:  42.0 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.9946526885032654 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
713000 	 Reward:  9.995 	 Win Rate:  42.8 	 Completion:  72 	 Efficiency:  72 	 Duration:  0 	 Loss:  1.0253444910049438 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
713500 	 Reward:  9.38 	 Win Rate:  41.6 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9282436966896057 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
714000 	 Reward:  9.791 	 Win Rate:  40.2 	 Completion:  69 	 Efficiency:  72 	 Duration:  0 	 Loss:  1.1140960454940796 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
714500 	 Reward:  9.409 	 Win Rate:  40.6 	 Completion:  65 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.8791031241416931 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
715000 	 Reward:  9.591 	 Win Rate:  41.0 	 Completion:  67 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.8749809265136719 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
715500 	 Reward:  9.648 	 Win Rate:  40.4 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  1.1341772079467773 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
716000 	 Reward:  10.103 	 Win Rate:  42.0 	 Completion:  70 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.817561149597168 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
716500 	 Reward:  10.061 	 Win Rate:  44.2 	 Completion:  69 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.9972929358482361 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
717000 	 Reward:  9.568 	 Win Rate:  39.6 	 Completion:  67 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.972535252571106 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
717500 	 Reward:  9.806 	 Win Rate:  41.4 	 Completion:  66 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9395873546600342 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
718000 	 Reward:  9.94 	 Win Rate:  41.2 	 Completion:  71 	 Efficiency:  72 	 Duration:  0 	 Loss:  1.0422422885894775 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
718500 	 Reward:  9.737 	 Win Rate:  41.8 	 Completion:  68 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9364280700683594 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
719000 	 Reward:  9.756 	 Win Rate:  41.2 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9712174534797668 	 LR:  [5.3687091200000036e-05] 	 Epsilon:  0.006905413874132086
719500 	 Reward:  9.684 	 Win Rate:  39.8 	 Completion:  67 	 Efficiency:  72 	 Duration:  0 	 Loss:  1.0808058977127075 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006905413874132086
720000 	 Reward:  10.118 	 Win Rate:  46.0 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.8431711792945862 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006905413874132086
720500 	 Reward:  9.889 	 Win Rate:  42.6 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.910375714302063 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006905413874132086
721000 	 Reward:  9.546 	 Win Rate:  41.8 	 Completion:  65 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.9555712342262268 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006905413874132086
721500 	 Reward:  9.516 	 Win Rate:  43.4 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.8969566822052002 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006905413874132086
722000 	 Reward:  9.53 	 Win Rate:  39.4 	 Completion:  67 	 Efficiency:  71 	 Duration:  0 	 Loss:  1.024147391319275 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006905413874132086
722500 	 Reward:  9.494 	 Win Rate:  41.6 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.9557755589485168 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006905413874132086
723000 	 Reward:  9.79 	 Win Rate:  43.6 	 Completion:  71 	 Efficiency:  72 	 Duration:  0 	 Loss:  1.0488238334655762 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006905413874132086
723500 	 Reward:  10.231 	 Win Rate:  43.4 	 Completion:  71 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.902704119682312 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006905413874132086
724000 	 Reward:  10.009 	 Win Rate:  45.4 	 Completion:  69 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.9550200700759888 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006905413874132086
724500 	 Reward:  9.726 	 Win Rate:  40.6 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  1.0488545894622803 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006905413874132086
725000 	 Reward:  10.239 	 Win Rate:  43.4 	 Completion:  70 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.9053800702095032 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006905413874132086
725500 	 Reward:  9.316 	 Win Rate:  41.4 	 Completion:  66 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.8034436106681824 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006905413874132086
726000 	 Reward:  9.528 	 Win Rate:  40.8 	 Completion:  69 	 Efficiency:  71 	 Duration:  0 	 Loss:  1.0586724281311035 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006905413874132086
726500 	 Reward:  10.622 	 Win Rate:  46.0 	 Completion:  71 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.9697473645210266 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006905413874132086
727000 	 Reward:  9.356 	 Win Rate:  41.8 	 Completion:  66 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.9516707062721252 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006560143180425482
727500 	 Reward:  10.047 	 Win Rate:  43.6 	 Completion:  70 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.9319750070571899 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006560143180425482
728000 	 Reward:  10.13 	 Win Rate:  43.2 	 Completion:  70 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.9201734662055969 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006560143180425482
728500 	 Reward:  10.135 	 Win Rate:  42.8 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.9976293444633484 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006560143180425482
729000 	 Reward:  10.434 	 Win Rate:  44.6 	 Completion:  71 	 Efficiency:  74 	 Duration:  0 	 Loss:  1.0578428506851196 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006560143180425482
729500 	 Reward:  10.32 	 Win Rate:  47.2 	 Completion:  71 	 Efficiency:  74 	 Duration:  0 	 Loss:  0.9405319690704346 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006560143180425482
730000 	 Reward:  9.243 	 Win Rate:  39.6 	 Completion:  65 	 Efficiency:  70 	 Duration:  0 	 Loss:  1.0080167055130005 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006560143180425482
730500 	 Reward:  9.985 	 Win Rate:  43.2 	 Completion:  68 	 Efficiency:  72 	 Duration:  0 	 Loss:  1.0852437019348145 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006560143180425482
731000 	 Reward:  10.611 	 Win Rate:  45.0 	 Completion:  71 	 Efficiency:  72 	 Duration:  0 	 Loss:  1.0227277278900146 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006560143180425482
731500 	 Reward:  8.713 	 Win Rate:  36.6 	 Completion:  65 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.9774656295776367 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006560143180425482
732000 	 Reward:  10.164 	 Win Rate:  43.0 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.9311543107032776 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006560143180425482
732500 	 Reward:  10.122 	 Win Rate:  42.4 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  1.0152586698532104 	 LR:  [4.2949672960000034e-05] 	 Epsilon:  0.006560143180425482
